language,text,time,id,originalId,details
no,sbnk forum being rebuilt,2011-02-08,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,"3rd floor air con is dodgy, again",2011-04-07,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,South bank forum near the cafeteria has reopened. Mixed opinions about the light grey carpet :),2011-09-30,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,"Located within the IBM Southbank office, the IBM Forum London officially opened on Monday 3rd October 2011.",2011-10-03,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,Looking forward to IBM finance and business presentations with @London Metropolitan University,2011-11-25,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,Great views from the windows here,2013-03-09,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,Now the IBM client centre,2013-04-25,36475,4ad0a29bf964a520ded820e3,http://tour-pedia.org/api/getPlaceDetails?id=36475
en,Take the escalator rather than the stairs to save energy in your legs!,2010-09-01,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,If you're sitting in the shelter at the back end of Platform 1 look up to check for spiders!,2011-03-21,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,"When coming back from town, take a gamble and sit at the front- maybe the gate will be open",2011-04-26,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,More room at the back folks! Try the opposite when coming back from London.,2011-06-26,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,Fantastic train service,2011-12-10,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,The 0930 train to Charing Cross is always packed,2012-01-27,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,"Not sure what Ben P is on about as there are no escalators at this station! Use the steps, they're excellent and go upwards as well as down! Very efficient!",2013-03-01,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,Footbridge is closed due to building works use the road bridge on Footscray roach to change platforms,2013-08-28,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,85p a can of coke £1.30 a bottle of coke day light robbery go up to the coop much cheaper by far,2013-10-10,36481,4ad0afc1f964a5201ed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36481
en,Completely mental during the day due to the schools and museum trips. Bloody tourists.,2010-07-17,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Avoid if possible unless you're going to the museums. Extremely packed with kids/tourists during the day.,2010-11-04,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,If your waiting for a district line train. Get on the first one and get to Earls court and wait there. It's freezing here.,2011-01-22,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Benjy's cookies just outside the station is just unmissable,2011-02-08,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Sunday morning is fine and quite... although daytime could be packed with tourists and students..,2011-03-06,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Rarely worth getting on the Picc line here unless you have to... Walk to Gloucester Rd!,2011-03-22,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"If you are into literature or beauty visit bookthrift just around the corner, unusual collection nicely priced.",2011-06-18,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Great subways from the station ticket area lead to all the major museums. great for avoiding traffic and especially on rainy days!,2011-06-24,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Well after a week of museums...I think I'm cultured out!,2011-06-29,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"If you intend to be in London more than 1 week,  to tube transport buy a  week oyster card. £ 27,00.  You have to use it where you see the yellow simbol  when you arrive AND when you exit the tube.",2011-09-02,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Worst station,2011-09-10,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"Clients we saw in this area came to us with an average of 4 problems each, above the national average of just over 3. Last year 22% more people came to us with enquiries related to state pensions",2011-09-18,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"Sea Island Coffee is a gourmet coffee supplier specialising in rare and exotic coffees including  Jamaica Blue Mountain, Hawaii Kona and Kopi Luwak Civet Cat coffees. Visit www.seaislandcoffee.com",2011-09-20,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Info screens on District.Circle Lines platform towards the east end of platform are quite helpful.,2011-12-16,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Avoid this place during school holidays... unless you like tripping over crowds of kids en-route to the museums.,2012-04-03,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"Yes, change here not at gloucester road for trains towards paddington, as gloucester road is the wrong platform when you get there. The maps are surprisingly correct!",2012-04-25,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Heading West? Don't wait for  the right train. Take any train to Earls Court and change. You are likely to get to your destination quicker!,2012-05-14,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"Bloody sharp bends on the Piccadilly tracks eastbound right after leaving this station. Trains make terrible noises when leaving, what the hell???",2013-01-18,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Muriel's kitchen for awesome Brit food. Right outside the station.,2013-03-14,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,You won't get a full refund for your Oyster there. Try going to Victoria or Oxford Circus.,2013-05-07,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Avoid mid mornings as its full of school parties and tourists going to the museums,2013-05-08,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Just your average station but Sunday evenings at 6 after museums close are hectic,2013-05-20,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,A LEGO Stingemore map based on 1927's original design was on display at this station during summer 2013. The map was created to celebrate the Tube’s 150th anniversary.,2013-06-13,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Love the detailed info screens on the platforms showing the actual locations of the trains in both directions,2013-06-27,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,Bring your children here to annoy the piss out of locals who hate children.,2013-10-13,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,"A very, very busy station on different levels with the escalator that takes you into the very bowels and depths of hell itself.",2013-11-07,36489,4ad0b8e9f964a5205fd920e3,http://tour-pedia.org/api/getPlaceDetails?id=36489
en,When exiting the underground as soon as you enter the elevator. Go to the side. That way you'll be the first to exit!,2010-09-01,36492,4ad0c36ef964a520a4d920e3,http://tour-pedia.org/api/getPlaceDetails?id=36492
en,"After a long, hot tube journey, exit via the entry tunnel and gii via the stairwell, you'll be blasted by cold air as the train departs",2010-10-15,36492,4ad0c36ef964a520a4d920e3,http://tour-pedia.org/api/getPlaceDetails?id=36492
en,Keep clear of the closing lift doors unless you want to be told off!,2012-06-01,36492,4ad0c36ef964a520a4d920e3,http://tour-pedia.org/api/getPlaceDetails?id=36492
en,This station now has wifi!!!,2012-11-29,36492,4ad0c36ef964a520a4d920e3,http://tour-pedia.org/api/getPlaceDetails?id=36492
en,This station has a small ticket hall and is not buggy or pushchair friendly.,2013-04-14,36492,4ad0c36ef964a520a4d920e3,http://tour-pedia.org/api/getPlaceDetails?id=36492
en,No boat to from waterloo nye,2009-12-31,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,What better way to travel to work!,2010-07-09,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,All boats going east have to go west first.,2010-09-21,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Candy floss and boats do not mix.,2010-09-25,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Use your oyster card or all day travel ticket for a discount on prices,2010-10-22,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Tate members get a discount on the Tate to Tate service.,2011-02-12,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Sit front right (starboard) if getting off westbound heading to Embankment...,2011-07-07,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,You can pay using your oyster pay as you go. No need to buy a ticket,2011-08-20,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,The 720am boat from Woolwich is always one of the older uncomfortable ones. Bad seats.,2011-09-13,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,The 9:20am boat from Woolwich is late almost every single week day.,2011-09-22,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Clipper 3 is like the substitute clipper! Mini and no Costa on board! Same fare,2011-09-27,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,820 Westbound from Eye Waterloo pier is often Clipper 3 - smallest oldest no Costa,2011-09-27,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
fr,Careful!  Some people have no boat etiquette. : /,2011-10-11,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Best way to travel from Waterloo to Canary Wharf. Avoid the Tube and try and the boat.,2011-11-01,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Cool way around the city discount with travel or oyster card,2011-11-09,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Best way to get back home. It always impresses the ladies!,2011-12-06,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Goes all the way to Parliament one way and Greenwich the other way. Runs every 20 mins or so.,2012-02-25,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,The Approach here is awesome! The Naval college is huge!,2012-02-25,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Best way to get back home. It always impresses the ladies!,2011-12-06,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Love the way these boats FLY over the Thames .... be sure to have your Oyster in your pocket,2012-05-07,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Beware that despite them being advertised there are no discounted fares in the evening,2012-09-23,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Cheaper than the touristic boats. Still great views and warm atmosphere. Show your Travelcard and get 1/3 off!,2013-03-29,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,If you have a travel card show it at the ticket office to get a 1/3 off travel,2013-04-14,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Jump on for the nicest view of London's best attractions!,2013-05-01,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,We're were told you couldn't use Travelcard discount after 9pm but they don't check tickets getting on the boat and there's nowhere that mentions a 9pm cut off except this woman's word.,2013-06-19,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,Reduction if paid for with an Oyster card is 10%. Applies to single or return journies only. Great way to see the sights at up to 40 knots. Strongly recommend it!,2013-06-23,36493,4ad0c4a0f964a520aed920e3,http://tour-pedia.org/api/getPlaceDetails?id=36493
en,"Build upper body muscle, push commuters out the way to get to DLR platform",2010-10-14,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,There's a 'hidden' stairway direct to the Northern Line platforms - saves an unwanted tour of the station otherwise. Go to the front end of the outgoing platform to find it.,2010-12-18,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,"During the London Blitz in January 1941, the Central line ticket hall of Bank station took a direct hit, killing 57 people. The crater measured 100 feet by 120.",2011-02-15,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,"Bank station has the longest tunels kn the underground network. Not really a tip, but a nerd fact really.",2011-05-26,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,commonwealth,2011-06-11,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,"Use the Monument Station entrance for the DLR, because entering through Bank will have you walk for miles underground.",2011-07-04,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,Escalators now open down to the DLR platforms at last,2011-08-22,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,There's nowt like pretending you're a train driver is there? Well thank god for the driverless DLR. Sit up front and pretend you're Big Dog shuttling people through the Wharf's skyscrapers & waterways,2011-09-15,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,Bathrooms by exit 4 -Bank of England,2011-09-26,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
en,"If you're changing to the Central line, turn right after going up the escalators to save on climbing more steps than necessary",2011-10-09,36497,4ad0cba7f964a520ded920e3,http://tour-pedia.org/api/getPlaceDetails?id=36497
